order_id,merchant_id,customer_ucid,category,price_band,payment_mode,origin_node,destination_pincode,destination_cluster,address_quality,rto_score,delivery_outcome,shipping_mode,created_at
ORD004171,M054,9869461841,home,1000-2000,prepaid,WH0125,353818,north,0.9765,0.3858,delivered,surface,2026-03-03 15:37:56
ORD004172,M080,9838905052,beauty,1000-2000,prepaid,WH0184,498752,north,0.6066,0.2701,delivered,surface,2025-10-09 10:59:16
ORD004173,M079,9455163888,beauty,0-500,COD,WH0183,595435,central,0.5007,0.2071,delivered,surface,2025-10-17 22:34:35
ORD004174,M120,9011834182,home,0-500,COD,WH0278,561204,south,1.0000,0.3870,pending,surface,2025-12-05 09:48:09
ORD004175,M053,9300730950,electronics,1000-2000,prepaid,WH0122,331714,central,0.5579,0.2352,delivered,surface,2026-02-17 18:15:16
ORD004176,M075,9239988773,home,500-1000,COD,WH0173,675752,northeast,0.7186,0.1100,delivered,surface,2025-12-23 19:11:39
ORD004177,M051,9908399871,fashion,500-1000,COD,WH0118,391833,north,0.7572,0.2086,delivered,surface,2025-10-08 06:48:48
ORD004178,M093,9069767558,beauty,2000+,prepaid,WH0216,735348,west,0.5206,0.2965,delivered,surface,2026-02-08 15:44:25
ORD004179,M100,9616563513,beauty,1000-2000,COD,WH0234,348503,north,0.6656,0.2057,delivered,surface,2025-11-13 12:30:14
ORD004180,M063,9655752427,home,0-500,COD,WH0146,193677,south,0.6087,0.2553,delivered,surface,2026-01-03 12:57:14
ORD004181,M092,9368072966,fashion,0-500,COD,WH0214,255408,east,0.6672,0.3994,delivered,surface,2025-10-07 20:54:32
ORD004182,M079,9490821012,beauty,2000+,COD,WH0183,367183,north,0.9680,0.3212,delivered,surface,2026-02-10 13:04:13
ORD004183,M009,9932008224,fashion,1000-2000,COD,WH0021,578140,west,0.7057,0.2946,pending,express,2026-01-19 15:04:41
ORD004184,M113,9325962762,home,0-500,prepaid,WH0262,222226,west,0.8165,0.3900,delivered,surface,2025-12-05 19:56:43
ORD004185,M100,9619086328,beauty,2000+,prepaid,WH0233,763075,east,0.5199,0.4960,delivered,surface,2026-01-22 19:19:17
ORD004186,M061,9594938940,home,0-500,prepaid,WH0141,787566,north,0.6990,0.2854,pending,surface,2026-02-24 19:41:48
ORD004187,M068,9815712347,fashion,500-1000,prepaid,WH0159,622572,west,0.6060,0.5195,rto,surface,2025-11-13 13:36:12
ORD004188,M082,9063580355,home,0-500,COD,WH0189,279849,central,0.8892,0.6303,delivered,surface,2025-12-28 08:41:49
ORD004189,M041,9314104687,home,0-500,COD,WH0096,405479,north,0.6273,0.2197,delivered,surface,2025-12-01 13:38:03
ORD004190,M120,9891982718,beauty,2000+,prepaid,WH0278,472735,northeast,0.7631,0.2524,delivered,surface,2026-03-26 07:27:31
ORD004191,M043,9911097133,fashion,500-1000,COD,WH0101,571190,south,0.6752,0.3193,delivered,surface,2026-02-02 15:21:13
ORD004192,M055,9820099382,electronics,1000-2000,prepaid,WH0127,756109,south,0.4907,0.1264,delivered,surface,2026-01-06 19:55:00
ORD004193,M086,9078427171,electronics,500-1000,prepaid,WH0198,147151,central,0.8078,0.1782,delivered,surface,2025-12-08 08:30:04
ORD004194,M017,9919303158,beauty,0-500,COD,WH0039,336251,north,1.0000,0.4341,delivered,surface,2026-01-10 10:20:07
ORD004195,M039,9983347743,beauty,2000+,prepaid,WH0093,369157,north,0.7646,0.2290,pending,surface,2026-01-20 23:44:59
ORD004196,M052,9815043903,home,1000-2000,COD,WH0121,294270,west,0.6414,0.3935,delivered,surface,2025-10-14 23:33:47
ORD004197,M106,9402529571,fashion,500-1000,prepaid,WH0245,431693,west,0.1184,0.4479,delivered,surface,2026-03-21 16:40:03
ORD004198,M076,9224201497,home,0-500,COD,WH0176,422523,east,0.8177,0.6002,delivered,surface,2026-01-15 12:47:12
ORD004199,M015,9667351041,home,500-1000,COD,WH0034,217102,central,0.5715,0.7065,rto,surface,2025-12-27 20:47:21
ORD004200,M115,9792183160,home,500-1000,COD,WH0267,659190,northeast,0.6659,0.2251,delivered,surface,2026-02-13 20:51:13
ORD004201,M092,9555894796,grocery,1000-2000,prepaid,WH0212,294270,north,0.7331,0.1369,delivered,surface,2025-12-26 12:39:27
ORD004202,M106,9880588779,grocery,1000-2000,COD,WH0245,531316,northeast,0.7693,0.4187,delivered,surface,2025-10-30 11:32:41
ORD004203,M008,9127698762,beauty,1000-2000,prepaid,WH0019,368336,north,0.7352,0.3973,delivered,surface,2025-12-16 23:29:26
ORD004204,M060,9971149179,grocery,500-1000,prepaid,WH0138,262177,north,0.7331,0.1859,delivered,surface,2026-01-10 09:58:48
ORD004205,M029,9211670062,beauty,500-1000,prepaid,WH0069,412188,east,0.7266,0.0660,delivered,surface,2026-03-26 09:47:01
ORD004206,M096,9756999085,fashion,500-1000,COD,WH0223,429080,south,0.6420,0.1622,delivered,express,2025-11-22 09:45:42
ORD004207,M002,9514097928,grocery,500-1000,COD,WH0005,346702,south,0.5505,0.3070,delivered,surface,2026-03-03 13:10:54
ORD004208,M094,9102857386,grocery,0-500,COD,WH0217,551728,south,0.8141,0.4868,pending,surface,2025-10-23 16:32:52
ORD004209,M008,9337904742,grocery,2000+,prepaid,WH0020,400314,north,0.7590,0.4166,delivered,surface,2026-03-06 05:28:46
ORD004210,M021,9700318513,fashion,1000-2000,COD,WH0048,733023,northeast,0.7630,0.5885,rto,surface,2026-01-16 15:45:50
ORD004211,M048,9452887646,electronics,0-500,COD,WH0112,232367,south,0.5514,0.2831,delivered,surface,2025-10-18 12:40:14
ORD004212,M095,9486882385,electronics,0-500,prepaid,WH0221,352700,central,0.8695,0.5897,rto,surface,2025-11-11 16:48:17
ORD004213,M086,9049027874,home,0-500,COD,WH0199,370483,central,0.6522,0.4184,delivered,surface,2025-10-15 18:39:41
ORD004214,M100,9617369654,grocery,0-500,COD,WH0233,472735,west,0.6469,0.6435,rto,surface,2025-12-15 02:07:15
ORD004215,M027,9967753621,fashion,2000+,COD,WH0064,384706,west,0.5932,0.7500,delivered,surface,2025-11-22 09:18:57
ORD004216,M057,9416957177,grocery,1000-2000,COD,WH0132,537619,central,0.5720,0.2370,rto,surface,2026-03-21 15:11:39
ORD004217,M054,9789754640,fashion,500-1000,prepaid,WH0125,444769,north,0.7298,0.7974,rto,surface,2026-01-17 01:16:41
ORD004218,M006,9387888588,grocery,2000+,prepaid,WH0016,729679,south,0.7906,0.1309,delivered,surface,2026-03-24 18:32:47
ORD004219,M097,9751505194,grocery,1000-2000,COD,WH0224,454518,west,0.2285,0.7354,delivered,surface,2026-02-13 08:41:41
ORD004220,M023,9479911879,home,1000-2000,COD,WH0053,288299,south,0.6101,0.6660,rto,surface,2026-01-05 06:10:29
ORD004221,M062,9385698028,fashion,500-1000,COD,WH0145,703596,west,0.5220,0.2502,delivered,surface,2026-01-22 16:52:21
ORD004222,M111,9075538053,electronics,500-1000,COD,WH0258,147077,south,0.6199,0.3339,delivered,surface,2026-03-26 06:07:13
ORD004223,M092,9331069198,electronics,0-500,COD,WH0213,272896,north,0.8861,0.1211,delivered,surface,2025-12-01 09:29:46
ORD004224,M070,9636567569,fashion,2000+,COD,WH0163,605409,west,0.3955,0.5707,delivered,express,2025-12-12 15:58:54
ORD004225,M119,9090400376,fashion,0-500,prepaid,WH0276,186584,north,0.7744,0.3538,delivered,surface,2025-12-09 13:39:32
ORD004226,M087,9783853784,fashion,500-1000,prepaid,WH0200,437877,northeast,0.8877,0.3943,delivered,surface,2025-12-17 18:32:05
ORD004227,M067,9300665335,fashion,1000-2000,COD,WH0156,522736,east,0.6414,0.4828,pending,surface,2026-01-27 17:30:21
ORD004228,M087,9524345243,grocery,0-500,prepaid,WH0201,692888,west,0.5093,0.2546,delivered,express,2026-03-18 01:10:07
ORD004229,M078,9991187734,electronics,0-500,prepaid,WH0181,243857,west,0.5980,0.5018,pending,surface,2025-11-19 13:23:19
ORD004230,M108,9371184254,electronics,500-1000,prepaid,WH0252,602600,north,0.7480,0.0141,delivered,surface,2025-12-10 21:52:29
ORD004231,M046,9388180400,beauty,1000-2000,COD,WH0109,851015,east,0.8978,0.4074,rto,surface,2026-01-03 14:51:12
ORD004232,M095,9499780550,home,1000-2000,COD,WH0221,496964,east,0.7454,0.4534,rto,surface,2026-01-01 06:41:52
ORD004233,M011,9113769239,home,500-1000,COD,WH0025,442361,east,0.6916,0.6154,rto,surface,2025-11-02 17:43:14
ORD004234,M017,9288246358,electronics,2000+,COD,WH0038,838881,south,0.6511,0.6334,rto,surface,2026-03-08 12:06:35
ORD004235,M019,9029592750,fashion,0-500,COD,WH0044,761611,central,0.7184,0.4096,rto,express,2025-10-01 08:42:38
ORD004236,M008,9948318786,fashion,500-1000,COD,WH0019,623465,north,0.8568,0.1385,delivered,surface,2026-01-25 10:10:53
ORD004237,M091,9554574655,electronics,1000-2000,COD,WH0209,502885,north,0.6201,0.1076,delivered,surface,2026-03-11 14:30:07
ORD004238,M089,9588603979,grocery,2000+,prepaid,WH0206,763132,north,0.6579,0.0223,delivered,surface,2025-12-25 10:41:10
ORD004239,M038,9408748585,beauty,500-1000,prepaid,WH0090,627864,south,0.5587,0.2266,delivered,surface,2026-03-10 08:32:27
ORD004240,M081,9698583797,fashion,500-1000,COD,WH0186,807569,north,0.5550,0.3867,pending,surface,2025-10-27 09:56:51
ORD004241,M089,9518074631,beauty,0-500,prepaid,WH0206,446694,south,0.4978,0.1841,delivered,surface,2025-12-21 23:40:13
ORD004242,M093,9905504246,home,2000+,COD,WH0216,197162,east,0.6425,0.2199,delivered,surface,2026-02-22 16:59:10
ORD004243,M117,9615603834,home,1000-2000,COD,WH0272,687192,east,0.7383,0.5486,rto,surface,2026-01-25 07:36:12
ORD004244,M083,9922680182,beauty,0-500,COD,WH0191,640865,east,1.0000,0.2874,delivered,surface,2025-11-09 08:19:28
ORD004245,M104,9471317197,beauty,500-1000,prepaid,WH0241,800316,east,0.7215,0.1039,delivered,surface,2025-12-06 18:50:29
ORD004246,M033,9614993631,grocery,0-500,COD,WH0076,693799,central,0.6452,0.6976,rto,surface,2025-10-05 16:20:38
ORD004247,M048,9897446931,electronics,500-1000,prepaid,WH0112,755587,east,0.6371,0.7006,delivered,surface,2025-11-11 09:19:43
ORD004248,M079,9099837953,fashion,500-1000,prepaid,WH0182,304860,north,0.7530,0.2500,delivered,surface,2026-02-16 23:58:28
ORD004249,M090,9757450492,fashion,0-500,COD,WH0208,165782,south,0.6743,0.2110,delivered,surface,2026-03-10 23:39:03
ORD004250,M120,9887052768,fashion,500-1000,COD,WH0278,291969,west,0.6279,0.3682,pending,surface,2025-12-14 19:42:40
ORD004251,M061,9552896112,beauty,1000-2000,COD,WH0141,189234,south,0.5439,0.2891,delivered,surface,2026-02-17 11:02:52
ORD004252,M052,9463217419,fashion,0-500,COD,WH0120,136644,north,0.0683,0.4364,rto,surface,2026-01-24 15:13:21
ORD004253,M007,9949591414,home,1000-2000,COD,WH0017,824062,south,0.8075,0.4907,rto,express,2026-01-05 07:31:52
ORD004254,M029,9525641650,electronics,500-1000,COD,WH0067,309398,south,0.0078,0.3628,delivered,surface,2025-10-08 21:13:43
ORD004255,M081,9143071990,beauty,500-1000,COD,WH0187,140716,central,0.5765,0.2786,delivered,surface,2025-11-26 12:36:10
ORD004256,M046,9103799820,beauty,0-500,prepaid,WH0109,219140,north,0.7127,0.1890,pending,surface,2026-01-17 07:23:02
ORD004257,M115,9397815734,fashion,500-1000,COD,WH0267,761611,west,1.0000,0.4466,delivered,surface,2026-01-20 14:51:23
ORD004258,M044,9944971810,electronics,1000-2000,COD,WH0103,317006,northeast,0.6178,0.2748,delivered,express,2025-10-31 14:22:10
ORD004259,M066,9465622759,electronics,500-1000,COD,WH0153,795151,east,0.6811,0.3305,delivered,surface,2026-02-13 21:18:07
ORD004260,M064,9493845715,electronics,2000+,COD,WH0150,599256,south,0.4095,0.5720,delivered,surface,2025-10-03 23:06:25
ORD004261,M111,9497275556,home,2000+,COD,WH0259,366748,east,1.0000,0.3099,delivered,surface,2025-11-11 18:06:59
ORD004262,M017,9818283103,electronics,500-1000,COD,WH0040,276624,west,0.7269,0.4070,rto,surface,2025-12-25 19:53:50
ORD004263,M002,9617073174,electronics,2000+,COD,WH0004,456673,west,0.7253,0.6087,delivered,surface,2025-12-08 04:35:33
ORD004264,M056,9353200037,home,0-500,COD,WH0130,423707,northeast,0.0146,0.5816,delivered,surface,2026-03-14 18:21:58
ORD004265,M078,9149982508,fashion,2000+,COD,WH0181,402318,northeast,0.4089,0.1616,delivered,surface,2025-10-27 10:54:36
ORD004266,M114,9817424963,electronics,0-500,COD,WH0266,659902,central,0.5520,0.4836,pending,surface,2025-10-24 23:57:21
ORD004267,M071,9812615121,fashion,500-1000,prepaid,WH0166,166581,west,0.6146,0.6179,rto,surface,2026-02-14 22:23:38
ORD004268,M051,9653175959,beauty,2000+,prepaid,WH0118,825184,northeast,0.7579,0.2584,delivered,surface,2025-12-27 06:10:56
ORD004269,M071,9032345038,electronics,500-1000,prepaid,WH0165,769865,south,0.5518,0.3376,delivered,surface,2025-11-03 09:43:48
ORD004270,M105,9903093216,fashion,2000+,COD,WH0243,456673,south,0.5168,0.4657,delivered,surface,2026-03-29 06:54:40
ORD004271,M024,9689753953,home,0-500,COD,WH0056,769735,north,0.7184,0.1422,delivered,surface,2026-01-10 07:08:34
ORD004272,M030,9673129340,fashion,500-1000,COD,WH0071,268817,north,0.5815,0.1015,delivered,surface,2026-03-09 21:17:37
ORD004273,M032,9414345646,grocery,500-1000,prepaid,WH0074,599538,central,0.7587,0.3493,pending,surface,2025-12-23 20:37:21
ORD004274,M019,9746966060,electronics,2000+,COD,WH0043,684985,northeast,0.4611,0.2422,rto,surface,2025-11-11 22:16:34
ORD004275,M066,9438270760,home,2000+,COD,WH0154,636144,central,0.7810,0.1721,delivered,surface,2026-03-07 06:59:37
ORD004276,M034,9029442761,fashion,0-500,prepaid,WH0078,427992,west,0.8444,0.1876,delivered,surface,2025-11-11 12:08:10
ORD004277,M061,9228064204,fashion,2000+,prepaid,WH0142,688238,north,0.4708,0.1688,delivered,surface,2025-12-06 18:32:29
ORD004278,M025,9962559385,fashion,500-1000,COD,WH0059,347057,west,0.7370,0.3557,delivered,surface,2026-01-11 15:04:17
ORD004279,M005,9135672234,fashion,1000-2000,prepaid,WH0013,707905,east,0.3507,0.4241,delivered,surface,2025-10-15 10:59:41
ORD004280,M027,9990394811,fashion,0-500,prepaid,WH0063,507795,northeast,0.6905,0.4555,delivered,surface,2025-11-26 01:11:13
ORD004281,M083,9783781210,home,1000-2000,COD,WH0191,688873,west,0.5043,0.4307,delivered,surface,2025-10-04 10:50:51
ORD004282,M085,9805316022,home,500-1000,COD,WH0196,160397,central,0.6199,0.3303,delivered,express,2025-11-28 20:15:08
ORD004283,M018,9268867139,home,500-1000,prepaid,WH0041,603370,central,0.6350,0.2248,delivered,surface,2026-02-26 21:19:11
ORD004284,M047,9055528405,beauty,0-500,COD,WH0110,744967,central,0.8561,0.1369,pending,surface,2026-01-27 08:17:10
ORD004285,M047,9654134368,home,500-1000,COD,WH0110,409961,west,0.6972,0.4868,delivered,surface,2025-10-26 08:46:26
ORD004286,M045,9160275874,home,2000+,prepaid,WH0105,599538,west,0.8617,0.0815,delivered,surface,2025-10-10 15:46:19
ORD004287,M040,9955897990,home,1000-2000,prepaid,WH0094,288299,south,0.6920,0.3268,delivered,surface,2026-02-09 07:55:26
ORD004288,M013,9109659845,beauty,1000-2000,COD,WH0029,514839,northeast,0.5787,0.2490,delivered,surface,2025-11-21 13:18:25
ORD004289,M068,9042340438,fashion,0-500,prepaid,WH0159,530721,south,0.7997,0.1085,delivered,surface,2026-02-11 16:05:21
ORD004290,M102,9062724470,fashion,500-1000,prepaid,WH0238,330174,central,0.5289,0.6354,delivered,surface,2026-01-26 02:36:43
ORD004291,M018,9764756657,fashion,0-500,COD,WH0041,165782,south,0.5719,0.2724,delivered,surface,2026-01-24 13:59:44
ORD004292,M110,9088475089,fashion,2000+,COD,WH0255,138774,west,0.5541,0.4705,delivered,express,2026-01-31 18:52:27
ORD004293,M107,9616254704,electronics,1000-2000,COD,WH0250,562981,northeast,0.7445,0.2514,delivered,surface,2026-03-05 20:23:03
ORD004294,M114,9940247028,fashion,0-500,COD,WH0264,544826,south,0.5531,0.2352,delivered,surface,2026-03-28 08:08:51
ORD004295,M046,9772941540,home,2000+,COD,WH0107,510995,west,0.9859,0.3427,delivered,surface,2025-11-08 12:51:55
ORD004296,M028,9532407436,fashion,1000-2000,COD,WH0066,602600,south,0.8519,0.2994,delivered,surface,2025-11-22 19:39:43
ORD004297,M116,9601555015,home,1000-2000,prepaid,WH0270,605907,north,0.5255,0.1448,delivered,surface,2025-11-23 15:14:30
ORD004298,M047,9378273993,fashion,0-500,COD,WH0110,442583,south,0.7945,0.6922,delivered,surface,2025-12-17 22:23:26
ORD004299,M021,9297993496,home,1000-2000,prepaid,WH0048,206177,south,0.8891,0.1612,delivered,surface,2026-01-24 11:05:55
ORD004300,M050,9816441610,electronics,500-1000,prepaid,WH0116,471212,north,0.6607,0.4061,rto,surface,2026-01-14 08:49:32
ORD004301,M009,9911429994,electronics,0-500,COD,WH0022,297182,east,0.8703,0.6253,delivered,surface,2025-10-11 08:01:02
ORD004302,M014,9113571811,fashion,0-500,COD,WH0031,156698,west,0.8322,0.5914,delivered,surface,2025-12-30 15:32:54
ORD004303,M098,9489203066,home,0-500,COD,WH0228,184381,east,0.8238,0.1994,delivered,surface,2026-03-25 20:53:27
ORD004304,M045,9898126574,home,1000-2000,COD,WH0105,666676,south,0.5264,0.1061,delivered,surface,2025-11-12 19:00:50
ORD004305,M117,9641412467,grocery,500-1000,COD,WH0272,204181,west,0.7964,0.4025,rto,express,2026-03-17 22:03:29
ORD004306,M056,9355051432,home,1000-2000,prepaid,WH0130,591235,west,0.6200,0.3087,delivered,surface,2025-10-15 13:55:09
ORD004307,M018,9840473731,electronics,500-1000,COD,WH0042,599011,south,0.6206,0.5367,pending,surface,2025-12-14 11:03:47
ORD004308,M058,9658179948,fashion,0-500,prepaid,WH0135,717402,east,0.5417,0.0977,rto,surface,2026-03-04 21:19:56
ORD004309,M071,9246019308,fashion,500-1000,prepaid,WH0165,569751,northeast,0.6112,0.3253,delivered,surface,2025-12-12 08:22:39
ORD004310,M076,9340475000,electronics,500-1000,COD,WH0176,454518,east,0.6056,0.2265,delivered,surface,2025-12-25 16:44:01
ORD004311,M070,9058760219,electronics,1000-2000,COD,WH0163,337160,west,0.5214,0.1667,rto,surface,2025-11-05 22:04:19
ORD004312,M104,9773187987,electronics,500-1000,COD,WH0241,459442,east,0.8374,0.3160,delivered,surface,2025-10-16 21:19:39
ORD004313,M089,9378467209,home,1000-2000,COD,WH0205,777230,south,0.8432,0.2734,delivered,surface,2025-10-10 14:58:46
ORD004314,M074,9287983787,home,0-500,COD,WH0171,731859,central,0.3307,0.4634,rto,surface,2025-12-08 11:21:55
ORD004315,M014,9457154069,home,500-1000,prepaid,WH0032,380027,south,0.4180,0.4976,delivered,surface,2026-01-29 17:56:15
ORD004316,M057,9670625091,home,500-1000,COD,WH0131,694577,west,0.7615,0.1669,delivered,surface,2026-02-13 15:08:35
ORD004317,M038,9542116446,beauty,0-500,COD,WH0089,632182,north,0.4718,0.1749,delivered,surface,2025-10-03 20:25:23
ORD004318,M093,9345270624,electronics,0-500,COD,WH0216,144760,north,0.8140,0.1605,delivered,surface,2026-01-05 14:54:17
ORD004319,M033,9945319422,electronics,500-1000,COD,WH0076,726287,east,0.7234,0.5080,rto,surface,2025-11-20 13:38:54
ORD004320,M101,9198162549,beauty,1000-2000,COD,WH0235,647524,west,0.4809,0.2424,delivered,surface,2025-12-28 15:55:16
ORD004321,M083,9975066991,grocery,1000-2000,COD,WH0192,602245,south,0.0537,0.9693,rto,surface,2026-03-01 22:49:22
ORD004322,M110,9438335068,fashion,0-500,COD,WH0256,386230,east,0.4310,0.4732,delivered,surface,2025-12-31 10:13:07
ORD004323,M045,9603277904,fashion,500-1000,COD,WH0105,305050,south,0.9813,0.5898,delivered,surface,2026-03-08 06:26:44
ORD004324,M020,9875548564,grocery,1000-2000,COD,WH0045,703636,central,0.8192,0.3949,delivered,express,2025-10-28 18:39:45
ORD004325,M108,9332076257,home,2000+,prepaid,WH0252,809553,west,0.8308,0.0758,delivered,surface,2025-10-01 15:35:10
ORD004326,M086,9241260354,electronics,500-1000,COD,WH0199,499338,east,0.4597,0.4081,rto,surface,2025-12-22 11:15:28
ORD004327,M005,9049027874,fashion,500-1000,prepaid,WH0014,139629,west,0.7730,0.3162,delivered,surface,2025-10-27 13:23:44
ORD004328,M120,9612975436,electronics,2000+,COD,WH0278,353130,south,0.5838,0.5400,rto,surface,2025-10-30 10:31:37
ORD004329,M056,9135305784,home,1000-2000,COD,WH0128,752600,north,0.2582,0.4748,delivered,surface,2025-10-17 21:22:25
ORD004330,M078,9138650334,beauty,2000+,COD,WH0181,830839,west,1.0000,0.2502,delivered,surface,2026-01-26 16:12:13
ORD004331,M066,9472346444,fashion,0-500,prepaid,WH0154,259473,south,0.6314,0.1818,delivered,surface,2026-01-22 07:44:16
ORD004332,M023,9643355294,grocery,2000+,prepaid,WH0052,595189,south,0.8088,0.5064,delivered,surface,2026-03-12 06:17:12
ORD004333,M033,9135907067,electronics,500-1000,COD,WH0076,544582,east,0.6280,0.3476,delivered,surface,2025-12-19 08:10:38
ORD004334,M013,9452882108,electronics,500-1000,COD,WH0030,353921,south,0.9754,0.6854,delivered,surface,2025-10-02 09:09:22
ORD004335,M087,9118123073,grocery,500-1000,COD,WH0200,491364,west,0.6589,0.3259,delivered,surface,2026-01-15 08:24:27
ORD004336,M089,9234614466,home,0-500,COD,WH0205,318229,north,0.5710,0.5919,pending,surface,2026-02-10 12:50:47
ORD004337,M017,9346385349,fashion,0-500,prepaid,WH0039,493902,south,0.6172,0.2060,delivered,surface,2025-12-25 19:26:31
ORD004338,M081,9406694250,grocery,0-500,COD,WH0186,396847,south,0.1541,0.6521,rto,surface,2025-10-19 08:14:45
ORD004339,M018,9787227289,fashion,500-1000,COD,WH0041,794697,north,0.6125,0.6377,delivered,surface,2026-01-16 15:55:09
ORD004340,M050,9276948160,fashion,500-1000,COD,WH0117,477347,west,0.7900,0.4380,pending,surface,2026-02-02 14:57:56
ORD004341,M034,9599801665,electronics,0-500,COD,WH0079,813149,south,0.5498,0.3710,delivered,surface,2025-12-04 11:28:34
ORD004342,M076,9305344755,home,0-500,prepaid,WH0176,311816,south,0.7088,0.1720,delivered,surface,2026-01-21 13:53:48
ORD004343,M054,9555894796,grocery,1000-2000,prepaid,WH0125,640330,south,0.8242,0.3277,delivered,surface,2026-01-31 15:18:58
ORD004344,M001,9645780111,home,0-500,COD,WH0002,347057,north,0.5988,0.1634,delivered,surface,2026-01-23 12:46:02
ORD004345,M074,9656146618,home,0-500,prepaid,WH0172,111275,west,0.5477,0.3943,rto,surface,2026-03-19 10:24:36
ORD004346,M022,9767476727,grocery,500-1000,COD,WH0049,551348,north,0.9001,0.3554,delivered,express,2025-11-18 07:04:19
ORD004347,M024,9127816131,beauty,1000-2000,COD,WH0055,648951,west,0.8705,0.3314,delivered,surface,2025-10-07 07:25:14
ORD004348,M014,9795778311,beauty,0-500,COD,WH0031,470820,north,0.6331,0.2485,delivered,surface,2026-03-01 10:22:03
ORD004349,M119,9148468787,beauty,0-500,COD,WH0275,186584,central,0.5705,0.3727,delivered,surface,2025-12-02 21:00:44
ORD004350,M046,9467022928,home,1000-2000,COD,WH0109,854175,north,0.7422,0.1422,delivered,surface,2025-12-24 15:44:51
ORD004351,M117,9650680139,home,2000+,COD,WH0271,531041,north,0.8583,0.4083,delivered,surface,2025-12-11 16:15:34
ORD004352,M047,9449376313,grocery,500-1000,COD,WH0111,243960,north,0.5262,0.5743,pending,surface,2026-02-23 16:01:00
ORD004353,M091,9487564907,fashion,2000+,COD,WH0211,633756,west,0.6710,0.1531,pending,surface,2025-12-17 08:30:03
ORD004354,M078,9632254945,electronics,1000-2000,prepaid,WH0181,790879,south,0.7570,0.2023,delivered,surface,2026-01-21 12:19:33
ORD004355,M029,9746381813,electronics,0-500,COD,WH0069,413043,east,0.8230,0.5210,rto,surface,2025-11-15 13:29:30
ORD004356,M078,9390819704,grocery,0-500,COD,WH0181,446308,east,0.7829,0.3693,delivered,surface,2025-10-17 16:45:51
ORD004357,M107,9000366474,electronics,0-500,COD,WH0248,247891,north,0.6855,0.2487,delivered,surface,2025-12-04 08:05:01
ORD004358,M085,9215175079,home,1000-2000,prepaid,WH0196,834872,central,0.1862,0.6015,rto,surface,2025-12-12 08:58:23
ORD004359,M047,9166118570,fashion,500-1000,COD,WH0110,740768,south,0.7889,0.4585,delivered,surface,2025-11-09 15:25:47
ORD004360,M021,9389320608,electronics,0-500,prepaid,WH0048,384935,west,0.6107,0.2342,delivered,surface,2025-10-06 04:27:25
ORD004361,M022,9781384751,fashion,2000+,COD,WH0050,815493,east,0.5385,0.4873,delivered,surface,2025-12-25 15:56:19
ORD004362,M041,9021311669,fashion,0-500,prepaid,WH0097,304022,south,0.5558,0.7827,rto,surface,2026-02-03 08:58:29
ORD004363,M015,9045067458,electronics,0-500,prepaid,WH0035,690272,north,1.0000,0.4016,rto,surface,2026-03-27 08:13:13
ORD004364,M104,9492603448,fashion,0-500,prepaid,WH0241,640330,central,0.8588,0.8022,rto,surface,2025-11-21 12:56:03
ORD004365,M021,9065024828,grocery,0-500,COD,WH0047,482652,west,0.2450,0.7045,rto,surface,2025-10-03 21:59:02
ORD004366,M062,9425111903,fashion,1000-2000,prepaid,WH0145,293920,south,0.3828,0.4857,pending,express,2025-10-09 11:00:45
ORD004367,M082,9192873734,fashion,2000+,COD,WH0189,402580,south,0.6571,0.5893,delivered,surface,2026-03-09 21:13:10
ORD004368,M032,9393553082,fashion,500-1000,COD,WH0074,601673,west,0.7550,0.2757,rto,surface,2025-12-27 13:19:50
ORD004369,M011,9646948711,home,2000+,COD,WH0026,184288,west,0.2850,0.5529,rto,surface,2026-02-13 05:59:36
ORD004370,M060,9441235906,fashion,0-500,prepaid,WH0139,559672,central,0.5595,0.3725,delivered,surface,2025-10-16 01:11:11
ORD004371,M062,9278325715,home,2000+,prepaid,WH0144,763545,west,0.7735,0.6768,rto,surface,2026-03-05 19:51:48
ORD004372,M051,9761282019,electronics,1000-2000,prepaid,WH0119,285823,north,0.7217,0.3763,delivered,surface,2026-01-27 21:58:59
ORD004373,M071,9110559672,fashion,500-1000,prepaid,WH0165,152605,south,0.1358,0.5551,rto,surface,2025-11-22 22:01:04
ORD004374,M028,9461504117,fashion,0-500,COD,WH0065,753344,north,0.6497,0.3893,delivered,surface,2025-12-10 15:59:38
ORD004375,M039,9185959782,fashion,500-1000,COD,WH0093,690447,west,0.7653,0.4333,pending,surface,2026-01-27 15:50:05
ORD004376,M113,9918785191,fashion,0-500,prepaid,WH0262,277891,north,0.5202,0.1582,delivered,surface,2026-01-08 21:26:49
ORD004377,M077,9397164799,fashion,0-500,COD,WH0178,544826,north,0.6880,0.1897,delivered,surface,2026-02-16 17:52:20
ORD004378,M040,9672551921,electronics,500-1000,COD,WH0094,509170,south,0.6983,0.3981,delivered,surface,2025-12-10 23:03:17
ORD004379,M046,9604378221,fashion,0-500,prepaid,WH0107,365094,south,0.7664,0.2164,delivered,surface,2026-02-04 19:59:49
ORD004380,M046,9585263231,home,1000-2000,COD,WH0108,345563,south,0.7967,0.4467,rto,surface,2025-10-31 15:23:18
ORD004381,M025,9018911343,beauty,2000+,COD,WH0059,112158,west,0.7936,0.2271,delivered,surface,2025-10-07 19:29:04
